ERR1456827.57500	-	Bacteria	domain	0.95	"Proteobacteria"	phylum	0.22	Betaproteobacteria	class	0.16	"Procabacteriales"	order	0.15	"Procabacteriaceae"	family	0.15	Candidatus Procabacter	genus	0.15
ERR1456827.57600	-	Bacteria	domain	0.95	"Proteobacteria"	phylum	0.7	Alphaproteobacteria	class	0.57	Rhodospirillales	order	0.5	Rhodospirillaceae	family	0.28	Nitrospirillum	genus	0.07
ERR1456827.57700	-	Bacteria	domain	0.97	"Actinobacteria"	phylum	0.66	Actinobacteria	class	0.66	Actinomycetales	order	0.64	Cryptosporangiaceae	family	0.13	Fodinicola	genus	0.13
ERR1456827.57800	-	Bacteria	domain	1.0	"Planctomycetes"	phylum	0.83	Planctomycetia	class	0.83	Planctomycetales	order	0.64	Planctomycetaceae	family	0.64	Gemmata	genus	0.6
ERR1456827.57900	-	Bacteria	domain	0.98	"Acidobacteria"	phylum	0.44	Acidobacteria_Gp1	class	0.4	Candidatus Koribacter	order	0.2	Candidatus Koribacter	family	0.2	Candidatus Koribacter	genus	0.2
ERR1456827.58000	-	Bacteria	domain	0.98	"Acidobacteria"	phylum	0.83	Acidobacteria_Gp1	class	0.82	Candidatus Koribacter	order	0.54	Candidatus Koribacter	family	0.54	Candidatus Koribacter	genus	0.54
ERR1456827.58100	-	Bacteria	domain	0.99	Firmicutes	phylum	0.57	Bacilli	class	0.45	Bacillales	order	0.42	Bacillaceae 2	family	0.38	Compostibacillus	genus	0.11
ERR1456827.58200	-	Bacteria	domain	0.95	"Chloroflexi"	phylum	0.22	Ardenticatenia	class	0.13	Ardenticatenales	order	0.13	Ardenticatenaceae	family	0.13	Ardenticatena	genus	0.13
ERR1456827.58300	-	Archaea	domain	0.51	"Crenarchaeota"	phylum	0.49	Thermoprotei	class	0.49	Thermoproteales	order	0.39	Thermoproteaceae	family	0.39	Caldivirga	genus	0.21
ERR1456827.58400	-	Bacteria	domain	0.95	Firmicutes	phylum	0.64	Clostridia	class	0.21	Clostridiales	order	0.2	Peptococcaceae 1	family	0.08	Dehalobacter	genus	0.06
ERR1456827.58500	-	Archaea	domain	0.37	"Crenarchaeota"	phylum	0.15	Thermoprotei	class	0.15	Thermoproteales	order	0.13	Thermofilaceae	family	0.09	Thermofilum	genus	0.09
ERR1456827.58600	-	Bacteria	domain	0.99	Firmicutes	phylum	0.8	Bacilli	class	0.77	Bacillales	order	0.74	Bacillaceae 1	family	0.32	Falsibacillus	genus	0.3
ERR1456827.58700	-	Bacteria	domain	0.92	"Gemmatimonadetes"	phylum	0.13	Gemmatimonadetes	class	0.13	Gemmatimonadales	order	0.13	Gemmatimonadaceae	family	0.13	Gemmatimonas	genus	0.13
ERR1456827.58800	-	Bacteria	domain	0.98	"Acidobacteria"	phylum	0.76	Acidobacteria_Gp1	class	0.76	Candidatus Koribacter	order	0.73	Candidatus Koribacter	family	0.73	Candidatus Koribacter	genus	0.73
ERR1456827.58900	-	Bacteria	domain	1.0	"Acidobacteria"	phylum	0.84	Acidobacteria_Gp1	class	0.82	Candidatus Koribacter	order	0.78	Candidatus Koribacter	family	0.78	Candidatus Koribacter	genus	0.78
ERR1456827.59000	-	Bacteria	domain	1.0	"Planctomycetes"	phylum	0.98	Planctomycetia	class	0.98	Planctomycetales	order	0.97	Planctomycetaceae	family	0.97	Gemmata	genus	0.87
ERR1456827.59100	-	Bacteria	domain	1.0	"Actinobacteria"	phylum	0.98	Actinobacteria	class	0.98	Actinomycetales	order	0.98	Intrasporangiaceae	family	0.82	Oryzihumus	genus	0.53
ERR1456827.59200	-	Bacteria	domain	0.98	"Chloroflexi"	phylum	0.6	Anaerolineae	class	0.5	Anaerolineales	order	0.5	Anaerolineaceae	family	0.5	Longilinea	genus	0.15
ERR1456827.59300	-	Bacteria	domain	0.97	"Acidobacteria"	phylum	0.61	Acidobacteria_Gp1	class	0.61	Acidipila	order	0.34	Acidipila	family	0.34	Acidipila	genus	0.34
ERR1456827.59400	-	Bacteria	domain	1.0	Firmicutes	phylum	0.96	Bacilli	class	0.93	Bacillales	order	0.91	Planococcaceae	family	0.81	Chungangia	genus	0.67
ERR1456827.59500	-	Bacteria	domain	0.99	"Chloroflexi"	phylum	0.1	Chloroflexia	class	0.07	Kallotenuales	order	0.07	Kallotenuaceae	family	0.07	Kallotenue	genus	0.07
ERR1456827.59600	-	Bacteria	domain	0.97	"Actinobacteria"	phylum	0.74	Actinobacteria	class	0.66	Gaiellales	order	0.64	Gaiellaceae	family	0.64	Gaiella	genus	0.64
ERR1456827.59700	-	Bacteria	domain	1.0	"Proteobacteria"	phylum	0.48	Alphaproteobacteria	class	0.44	Sphingomonadales	order	0.21	Sphingomonadaceae	family	0.21	Rhizorhabdus	genus	0.2
ERR1456827.59800	-	Bacteria	domain	0.98	"Actinobacteria"	phylum	0.55	Thermoleophilia	class	0.48	Thermoleophilales	order	0.48	Thermoleophilaceae	family	0.48	Thermoleophilum	genus	0.48
ERR1456827.59900	-	Bacteria	domain	1.0	"Actinobacteria"	phylum	0.93	Actinobacteria	class	0.9	Actinomycetales	order	0.83	Intrasporangiaceae	family	0.45	Humibacillus	genus	0.4
ERR1456827.60000	-	Bacteria	domain	0.99	"Actinobacteria"	phylum	0.81	Actinobacteria	class	0.81	Actinomycetales	order	0.81	Micromonosporaceae	family	0.34	Krasilnikovia	genus	0.09
ERR1456827.60100	-	Bacteria	domain	1.0	"Proteobacteria"	phylum	1.0	Alphaproteobacteria	class	1.0	Rhizobiales	order	0.99	Xanthobacteraceae	family	0.34	Pseudolabrys	genus	0.24
ERR1456827.60200	-	Bacteria	domain	1.0	"Actinobacteria"	phylum	0.98	Actinobacteria	class	0.98	Actinomycetales	order	0.97	Micrococcaceae	family	0.88	Sinomonas	genus	0.43
ERR1456827.60300	-	Bacteria	domain	1.0	"Proteobacteria"	phylum	0.99	Alphaproteobacteria	class	0.98	Rhizobiales	order	0.95	Xanthobacteraceae	family	0.67	Pseudolabrys	genus	0.67
ERR1456827.60400	-	Bacteria	domain	1.0	"Proteobacteria"	phylum	0.84	Alphaproteobacteria	class	0.78	Sphingomonadales	order	0.42	Sphingomonadaceae	family	0.37	Rhizorhabdus	genus	0.21
ERR1456827.60500	-	Bacteria	domain	0.99	"Actinobacteria"	phylum	0.88	Actinobacteria	class	0.88	Actinomycetales	order	0.87	Cryptosporangiaceae	family	0.11	Fodinicola	genus	0.11
ERR1456827.60600	-	Bacteria	domain	1.0	"Acidobacteria"	phylum	0.97	Acidobacteria_Gp3	class	0.96	Candidatus Solibacter	order	0.37	Candidatus Solibacter	family	0.37	Candidatus Solibacter	genus	0.37
ERR1456827.60700	-	Bacteria	domain	0.88	"Chloroflexi"	phylum	0.69	Ktedonobacteria	class	0.61	Ktedonobacterales	order	0.61	Ktedonobacteraceae	family	0.61	Ktedonobacter	genus	0.61
ERR1456827.60800	-	Bacteria	domain	0.92	"Planctomycetes"	phylum	0.69	Planctomycetia	class	0.69	Planctomycetales	order	0.69	Planctomycetaceae	family	0.69	Aquisphaera	genus	0.56
ERR1456827.60900	-	Bacteria	domain	1.0	"Acidobacteria"	phylum	0.97	Acidobacteria_Gp6	class	0.97	Gp6	order	0.97	Gp6	family	0.97	Gp6	genus	0.97
ERR1456827.61000	-	Bacteria	domain	0.97	"Planctomycetes"	phylum	0.21	Phycisphaerae	class	0.2	Tepidisphaerales	order	0.13	Tepidisphaeraceae	family	0.13	Tepidisphaera	genus	0.13
ERR1456827.61100	-	Bacteria	domain	0.69	Acetothermia	phylum	0.04	Acetothermia_genera_incertae_sedis	class	0.04	Acetothermia_genera_incertae_sedis	order	0.04	Acetothermia_genera_incertae_sedis	family	0.04	Acetothermia_genera_incertae_sedis	genus	0.04
ERR1456827.61200	-	Bacteria	domain	0.94	"Proteobacteria"	phylum	0.7	Alphaproteobacteria	class	0.63	Rhizobiales	order	0.41	Beijerinckiaceae	family	0.13	Methyloferula	genus	0.13
ERR1456827.61300	-	Bacteria	domain	0.98	"Actinobacteria"	phylum	0.82	Actinobacteria	class	0.74	Acidimicrobiales	order	0.38	"Acidimicrobineae"_incertae_sedis	family	0.13	Aciditerrimonas	genus	0.13
ERR1456827.61400	-	Bacteria	domain	1.0	"Proteobacteria"	phylum	0.69	Deltaproteobacteria	class	0.48	Myxococcales	order	0.3	Kofleriaceae	family	0.17	Kofleria	genus	0.17
ERR1456827.61500	-	Archaea	domain	0.37	"Crenarchaeota"	phylum	0.3	Thermoprotei	class	0.3	Sulfolobales	order	0.22	Sulfolobaceae	family	0.22	Sulfurisphaera	genus	0.15
ERR1456827.61600	-	Bacteria	domain	1.0	"Actinobacteria"	phylum	0.97	Actinobacteria	class	0.97	Actinomycetales	order	0.96	Mycobacteriaceae	family	0.41	Hoyosella	genus	0.41
ERR1456827.61700	-	Bacteria	domain	1.0	"Proteobacteria"	phylum	0.97	Betaproteobacteria	class	0.95	Burkholderiales	order	0.69	Oxalobacteraceae	family	0.68	Rugamonas	genus	0.23
ERR1456827.61800	-	Bacteria	domain	1.0	Nitrospirae	phylum	0.97	"Nitrospira"	class	0.97	"Nitrospirales"	order	0.97	"Nitrospiraceae"	family	0.97	Nitrospira	genus	0.97
ERR1456827.61900	-	Bacteria	domain	1.0	"Proteobacteria"	phylum	0.96	Alphaproteobacteria	class	0.95	Rhodospirillales	order	0.95	Acetobacteraceae	family	0.95	Rhodopila	genus	0.45
ERR1456827.62000	-	Bacteria	domain	0.81	"Chloroflexi"	phylum	0.15	Ktedonobacteria	class	0.11	Ktedonobacterales	order	0.11	Ktedonobacteraceae	family	0.11	Ktedonobacter	genus	0.11
ERR1456827.62100	-	Bacteria	domain	0.96	"Chloroflexi"	phylum	0.09	Anaerolineae	class	0.06	Anaerolineales	order	0.06	Anaerolineaceae	family	0.06	Thermomarinilinea	genus	0.05
ERR1456827.62200	-	Bacteria	domain	0.99	"Proteobacteria"	phylum	0.99	Betaproteobacteria	class	0.99	Burkholderiales	order	0.54	Alcaligenaceae	family	0.34	Basilea	genus	0.34
ERR1456827.62300	-	Bacteria	domain	1.0	"Actinobacteria"	phylum	0.92	Actinobacteria	class	0.9	Solirubrobacterales	order	0.71	Conexibacteraceae	family	0.7	Conexibacter	genus	0.7
ERR1456827.62400	-	Bacteria	domain	0.87	"Verrucomicrobia"	phylum	0.16	Verrucomicrobiae	class	0.15	Verrucomicrobiales	order	0.15	Verrucomicrobiaceae	family	0.15	Brevifollis	genus	0.14
ERR1456827.62500	-	Bacteria	domain	1.0	"Actinobacteria"	phylum	1.0	Actinobacteria	class	1.0	Actinomycetales	order	1.0	Intrasporangiaceae	family	0.96	Humibacillus	genus	0.5
ERR1456827.62600	-	Bacteria	domain	1.0	"Acidobacteria"	phylum	0.61	Acidobacteria_Gp4	class	0.58	Gp4	order	0.37	Gp4	family	0.37	Gp4	genus	0.37
ERR1456827.62700	-	Bacteria	domain	0.99	"Proteobacteria"	phylum	0.97	Alphaproteobacteria	class	0.96	Rhodospirillales	order	0.96	Acetobacteraceae	family	0.83	Rubritepida	genus	0.3
ERR1456827.62800	-	Bacteria	domain	1.0	"Acidobacteria"	phylum	0.78	Acidobacteria_Gp3	class	0.74	Paludibaculum	order	0.34	Paludibaculum	family	0.34	Paludibaculum	genus	0.34
ERR1456827.62900	-	Bacteria	domain	1.0	"Proteobacteria"	phylum	1.0	Alphaproteobacteria	class	1.0	Rhodospirillales	order	1.0	Acetobacteraceae	family	0.96	Paracraurococcus	genus	0.62
ERR1456827.63000	-	Bacteria	domain	1.0	"Actinobacteria"	phylum	0.95	Actinobacteria	class	0.95	Actinomycetales	order	0.95	Micromonosporaceae	family	0.24	Jishengella	genus	0.05
ERR1456827.63100	-	Bacteria	domain	0.88	"Verrucomicrobia"	phylum	0.6	Verrucomicrobiae	class	0.39	Verrucomicrobiales	order	0.39	Verrucomicrobiaceae	family	0.39	Brevifollis	genus	0.38
ERR1456827.63200	-	Bacteria	domain	0.96	"Actinobacteria"	phylum	0.92	Actinobacteria	class	0.92	Actinomycetales	order	0.91	Beutenbergiaceae	family	0.27	Beutenbergia	genus	0.22
ERR1456827.63300	-	Bacteria	domain	1.0	"Acidobacteria"	phylum	0.95	Acidobacteria_Gp3	class	0.95	Candidatus Solibacter	order	0.91	Candidatus Solibacter	family	0.91	Candidatus Solibacter	genus	0.91
ERR1456827.63400	-	Archaea	domain	0.24	"Euryarchaeota"	phylum	0.11	Archaeoglobi	class	0.07	Archaeoglobales	order	0.07	Archaeoglobaceae	family	0.07	Ferroglobus	genus	0.07
ERR1456827.63500	-	Bacteria	domain	0.99	"Proteobacteria"	phylum	0.89	Betaproteobacteria	class	0.77	Rhodocyclales	order	0.31	Rhodocyclaceae	family	0.31	Sulfuritalea	genus	0.22
ERR1456827.63600	-	Archaea	domain	0.95	"Thaumarchaeota"	phylum	0.89	Nitrososphaerales	class	0.89	Nitrososphaerales	order	0.89	Nitrososphaeraceae	family	0.89	Nitrososphaera	genus	0.89
ERR1456827.63700	-	Bacteria	domain	1.0	"Acidobacteria"	phylum	0.34	Acidobacteria_Gp16	class	0.33	Gp16	order	0.33	Gp16	family	0.33	Gp16	genus	0.33
ERR1456827.63800	-	Bacteria	domain	1.0	"Acidobacteria"	phylum	0.75	Acidobacteria_Gp3	class	0.75	Candidatus Solibacter	order	0.41	Candidatus Solibacter	family	0.41	Candidatus Solibacter	genus	0.41
ERR1456827.63900	-	Bacteria	domain	0.98	"Proteobacteria"	phylum	0.42	Deltaproteobacteria	class	0.23	Desulfobacterales	order	0.12	Desulfobacteraceae	family	0.11	Desulfoconvexum	genus	0.07
ERR1456827.64000	-	Bacteria	domain	0.99	"Proteobacteria"	phylum	0.63	Betaproteobacteria	class	0.55	Burkholderiales	order	0.36	Oxalobacteraceae	family	0.22	Rugamonas	genus	0.21
ERR1456827.64100	-	Bacteria	domain	0.96	"Actinobacteria"	phylum	0.72	Actinobacteria	class	0.63	Solirubrobacterales	order	0.35	Conexibacteraceae	family	0.35	Conexibacter	genus	0.35
ERR1456827.64200	-	Bacteria	domain	0.99	Firmicutes	phylum	0.93	Bacilli	class	0.87	Bacillales	order	0.85	Bacillaceae 2	family	0.45	Melghiribacillus	genus	0.1
ERR1456827.64300	-	Bacteria	domain	0.98	"Acidobacteria"	phylum	0.52	Acidobacteria_Gp1	class	0.51	Candidatus Koribacter	order	0.5	Candidatus Koribacter	family	0.5	Candidatus Koribacter	genus	0.5
ERR1456827.64400	-	Bacteria	domain	0.92	Firmicutes	phylum	0.64	Bacilli	class	0.58	Bacillales	order	0.56	Planococcaceae	family	0.29	Filibacter	genus	0.15
ERR1456827.64500	-	Bacteria	domain	0.91	"Actinobacteria"	phylum	0.38	Actinobacteria	class	0.38	Actinomycetales	order	0.34	Allonocardiopsis	family	0.05	Allonocardiopsis	genus	0.05
ERR1456827.64600	-	Bacteria	domain	1.0	"Bacteroidetes"	phylum	0.98	Sphingobacteriia	class	0.98	"Sphingobacteriales"	order	0.98	Chitinophagaceae	family	0.98	Flavisolibacter	genus	0.83
ERR1456827.64700	-	Bacteria	domain	0.95	"Chloroflexi"	phylum	0.55	Thermomicrobia	class	0.52	Sphaerobacterales	order	0.4	Sphaerobacteraceae	family	0.4	Nitrolancea	genus	0.24
ERR1456827.64800	-	Bacteria	domain	0.91	"Actinobacteria"	phylum	0.47	Actinobacteria	class	0.47	Actinomycetales	order	0.36	Micromonosporaceae	family	0.11	Pseudosporangium	genus	0.03
ERR1456827.64900	-	Bacteria	domain	0.94	"Acidobacteria"	phylum	0.53	Acidobacteria_Gp1	class	0.2	Candidatus Koribacter	order	0.18	Candidatus Koribacter	family	0.18	Candidatus Koribacter	genus	0.18
ERR1456827.65000	-	Bacteria	domain	0.99	"Actinobacteria"	phylum	0.54	Actinobacteria	class	0.51	Gaiellales	order	0.45	Gaiellaceae	family	0.45	Gaiella	genus	0.45
ERR1456827.65100	-	Bacteria	domain	0.97	"Proteobacteria"	phylum	0.3	Gammaproteobacteria	class	0.15	Xanthomonadales	order	0.08	Xanthomonadaceae	family	0.08	Rehaibacterium	genus	0.08
ERR1456827.65200	-	Bacteria	domain	0.98	candidate division WPS-1	phylum	0.54	WPS-1_genera_incertae_sedis	class	0.54	WPS-1_genera_incertae_sedis	order	0.54	WPS-1_genera_incertae_sedis	family	0.54	WPS-1_genera_incertae_sedis	genus	0.54
ERR1456827.65300	-	Bacteria	domain	1.0	"Proteobacteria"	phylum	0.99	Alphaproteobacteria	class	0.97	Rhizobiales	order	0.95	Beijerinckiaceae	family	0.28	Methyloferula	genus	0.25
ERR1456827.65400	-	Bacteria	domain	0.98	"Actinobacteria"	phylum	0.71	Actinobacteria	class	0.67	Actinomycetales	order	0.63	Allonocardiopsis	family	0.09	Allonocardiopsis	genus	0.09
ERR1456827.65500	-	Bacteria	domain	1.0	"Actinobacteria"	phylum	0.95	Actinobacteria	class	0.95	Actinomycetales	order	0.91	Streptomycetaceae	family	0.41	Streptacidiphilus	genus	0.4
ERR1456827.65600	-	Bacteria	domain	0.91	"Actinobacteria"	phylum	0.69	Actinobacteria	class	0.69	Actinomycetales	order	0.69	Pseudonocardiaceae	family	0.17	Thermobispora	genus	0.09
ERR1456827.65700	-	Bacteria	domain	1.0	"Acidobacteria"	phylum	0.98	Acidobacteria_Gp1	class	0.98	Candidatus Koribacter	order	0.83	Candidatus Koribacter	family	0.83	Candidatus Koribacter	genus	0.83
ERR1456827.65800	-	Bacteria	domain	0.98	"Actinobacteria"	phylum	0.91	Actinobacteria	class	0.91	Actinomycetales	order	0.91	Micromonosporaceae	family	0.27	Jishengella	genus	0.11
ERR1456827.65900	-	Bacteria	domain	1.0	"Actinobacteria"	phylum	0.83	Actinobacteria	class	0.82	Solirubrobacterales	order	0.76	Conexibacteraceae	family	0.76	Conexibacter	genus	0.76
ERR1456827.66000	-	Bacteria	domain	0.99	Firmicutes	phylum	0.91	Bacilli	class	0.75	Bacillales	order	0.73	Paenibacillaceae 1	family	0.34	Saccharibacillus	genus	0.28
ERR1456827.66100	-	Bacteria	domain	1.0	"Proteobacteria"	phylum	1.0	Betaproteobacteria	class	0.98	Burkholderiales	order	0.77	Oxalobacteraceae	family	0.69	Paraherbaspirillum	genus	0.54
ERR1456827.66200	-	Bacteria	domain	1.0	Firmicutes	phylum	0.93	Bacilli	class	0.87	Bacillales	order	0.83	Planococcaceae	family	0.72	Chungangia	genus	0.62
ERR1456827.66300	-	Bacteria	domain	0.99	"Proteobacteria"	phylum	0.46	Gammaproteobacteria	class	0.41	Xanthomonadales	order	0.14	Sinobacteraceae	family	0.14	Povalibacter	genus	0.14
ERR1456827.66400	-	Bacteria	domain	0.97	"Proteobacteria"	phylum	0.95	Alphaproteobacteria	class	0.95	Rhodospirillales	order	0.95	Acetobacteraceae	family	0.94	Paracraurococcus	genus	0.68
ERR1456827.66500	-	Bacteria	domain	1.0	"Proteobacteria"	phylum	0.99	Alphaproteobacteria	class	0.98	Sphingomonadales	order	0.61	Sphingomonadaceae	family	0.6	Rhizorhabdus	genus	0.18
ERR1456827.66600	-	Bacteria	domain	0.95	"Acidobacteria"	phylum	0.49	Acidobacteria_Gp1	class	0.49	Candidatus Koribacter	order	0.36	Candidatus Koribacter	family	0.36	Candidatus Koribacter	genus	0.36
ERR1456827.66700	-	Bacteria	domain	1.0	"Planctomycetes"	phylum	0.42	Planctomycetia	class	0.42	Planctomycetales	order	0.42	Planctomycetaceae	family	0.42	Aquisphaera	genus	0.24
ERR1456827.66800	-	Bacteria	domain	1.0	"Actinobacteria"	phylum	1.0	Actinobacteria	class	1.0	Actinomycetales	order	1.0	Microbacteriaceae	family	0.96	Chryseoglobus	genus	0.26
ERR1456827.66900	-	Archaea	domain	0.19	"Crenarchaeota"	phylum	0.13	Thermoprotei	class	0.13	Sulfolobales	order	0.09	Sulfolobaceae	family	0.09	Sulfurisphaera	genus	0.08
ERR1456827.67000	-	Bacteria	domain	0.99	"Actinobacteria"	phylum	0.88	Actinobacteria	class	0.88	Actinomycetales	order	0.85	Nocardiopsaceae	family	0.17	Marinactinospora	genus	0.08
ERR1456827.67100	-	Bacteria	domain	1.0	"Proteobacteria"	phylum	0.98	Betaproteobacteria	class	0.86	Rhodocyclales	order	0.34	Rhodocyclaceae	family	0.34	Denitratisoma	genus	0.3
ERR1456827.67200	-	Bacteria	domain	1.0	"Proteobacteria"	phylum	0.97	Deltaproteobacteria	class	0.97	Bdellovibrionales	order	0.97	Bacteriovoracaceae	family	0.97	Peredibacter	genus	0.97
ERR1456827.67300	-	Bacteria	domain	1.0	Firmicutes	phylum	1.0	Bacilli	class	0.97	Bacillales	order	0.64	Bacillaceae 2	family	0.5	Salirhabdus	genus	0.19
ERR1456827.67400	-	Bacteria	domain	1.0	Firmicutes	phylum	0.98	Bacilli	class	0.91	Bacillales	order	0.8	Planococcaceae	family	0.62	Filibacter	genus	0.36
ERR1456827.67500	-	Bacteria	domain	0.98	"Verrucomicrobia"	phylum	0.9	Spartobacteria	class	0.8	Spartobacteria_genera_incertae_sedis	order	0.76	Spartobacteria_genera_incertae_sedis	family	0.76	Spartobacteria_genera_incertae_sedis	genus	0.76
ERR1456827.67600	-	Bacteria	domain	0.79	Acetothermia	phylum	0.1	Acetothermia_genera_incertae_sedis	class	0.1	Acetothermia_genera_incertae_sedis	order	0.1	Acetothermia_genera_incertae_sedis	family	0.1	Acetothermia_genera_incertae_sedis	genus	0.1
ERR1456827.67700	-	Bacteria	domain	1.0	Firmicutes	phylum	0.97	Bacilli	class	0.97	Bacillales	order	0.97	Alicyclobacillaceae	family	0.96	Tumebacillus	genus	0.79
ERR1456827.67800	-	Bacteria	domain	0.92	"Actinobacteria"	phylum	0.29	Actinobacteria	class	0.29	Actinomycetales	order	0.22	Microbacteriaceae	family	0.03	Rhodoluna	genus	0.02
ERR1456827.67900	-	Bacteria	domain	0.95	"Acidobacteria"	phylum	0.7	Acidobacteria_Gp4	class	0.69	Pyrinomonas	order	0.25	Pyrinomonas	family	0.25	Pyrinomonas	genus	0.25
ERR1456827.68000	-	Bacteria	domain	0.86	"Chloroflexi"	phylum	0.09	Thermoflexia	class	0.07	Thermoflexales	order	0.07	Thermoflexaceae	family	0.07	Thermoflexus	genus	0.07
ERR1456827.68100	-	Bacteria	domain	0.94	"Actinobacteria"	phylum	0.68	Actinobacteria	class	0.68	Actinomycetales	order	0.53	Intrasporangiaceae	family	0.12	Kribbia	genus	0.06
ERR1456827.68200	-	Bacteria	domain	0.99	"Proteobacteria"	phylum	0.88	Alphaproteobacteria	class	0.79	Sphingomonadales	order	0.4	Sphingomonadaceae	family	0.38	Hephaestia	genus	0.06
ERR1456827.68300	-	Bacteria	domain	1.0	Firmicutes	phylum	0.99	Bacilli	class	0.99	Lactobacillales	order	0.45	Carnobacteriaceae	family	0.39	Lacticigenium	genus	0.28
ERR1456827.68400	-	Bacteria	domain	1.0	Firmicutes	phylum	0.61	Bacilli	class	0.58	Bacillales	order	0.37	Bacillaceae 2	family	0.32	Paucisalibacillus	genus	0.2
ERR1456827.68500	-	Bacteria	domain	1.0	"Acidobacteria"	phylum	0.95	Acidobacteria_Gp4	class	0.95	Blastocatella	order	0.52	Blastocatella	family	0.52	Blastocatella	genus	0.52
ERR1456827.68600	-	Bacteria	domain	0.99	Firmicutes	phylum	0.91	Bacilli	class	0.91	Bacillales	order	0.85	Bacillaceae 1	family	0.37	Falsibacillus	genus	0.36
ERR1456827.68700	-	Bacteria	domain	0.95	"Verrucomicrobia"	phylum	0.76	Spartobacteria	class	0.5	Spartobacteria_genera_incertae_sedis	order	0.44	Spartobacteria_genera_incertae_sedis	family	0.44	Spartobacteria_genera_incertae_sedis	genus	0.44
ERR1456827.68800	-	Bacteria	domain	0.97	"Verrucomicrobia"	phylum	0.37	Subdivision3	class	0.26	Limisphaera	order	0.09	Limisphaera	family	0.09	Limisphaera	genus	0.09
ERR1456827.68900	-	Bacteria	domain	0.95	"Verrucomicrobia"	phylum	0.42	Subdivision3	class	0.34	Limisphaera	order	0.15	Limisphaera	family	0.15	Limisphaera	genus	0.15
ERR1456827.69000	-	Bacteria	domain	0.96	"Actinobacteria"	phylum	0.71	Thermoleophilia	class	0.43	Thermoleophilales	order	0.43	Thermoleophilaceae	family	0.43	Thermoleophilum	genus	0.43
ERR1456827.69100	-	Bacteria	domain	0.98	"Proteobacteria"	phylum	0.77	Deltaproteobacteria	class	0.61	Myxococcales	order	0.57	Polyangiaceae	family	0.31	Minicystis	genus	0.22
ERR1456827.69200	-	Bacteria	domain	0.98	Firmicutes	phylum	0.74	Bacilli	class	0.63	Bacillales	order	0.63	Alicyclobacillaceae	family	0.63	Tumebacillus	genus	0.57
ERR1456827.69300	-	Bacteria	domain	0.97	Firmicutes	phylum	0.79	Bacilli	class	0.65	Bacillales	order	0.63	Bacillaceae 1	family	0.39	Falsibacillus	genus	0.28
ERR1456827.69400	-	Bacteria	domain	0.95	"Planctomycetes"	phylum	0.42	Planctomycetia	class	0.42	Planctomycetales	order	0.41	Planctomycetaceae	family	0.41	Gemmata	genus	0.14
ERR1456827.69500	-	Bacteria	domain	0.99	"Actinobacteria"	phylum	0.86	Actinobacteria	class	0.86	Solirubrobacterales	order	0.75	Conexibacteraceae	family	0.75	Conexibacter	genus	0.75
ERR1456827.69600	-	Bacteria	domain	0.95	"Gemmatimonadetes"	phylum	0.72	Gemmatimonadetes	class	0.72	Gemmatimonadales	order	0.72	Gemmatimonadaceae	family	0.72	Gemmatimonas	genus	0.72
ERR1456827.69700	-	Bacteria	domain	0.91	"Actinobacteria"	phylum	0.34	Actinobacteria	class	0.34	Actinomycetales	order	0.34	Nocardiaceae	family	0.14	Skermania	genus	0.1
ERR1456827.69800	-	Bacteria	domain	0.99	"Proteobacteria"	phylum	0.96	Alphaproteobacteria	class	0.96	Rhizobiales	order	0.94	Beijerinckiaceae	family	0.39	Methyloferula	genus	0.29
ERR1456827.69900	-	Bacteria	domain	0.76	"Chloroflexi"	phylum	0.33	Ktedonobacteria	class	0.31	Ktedonobacterales	order	0.29	Ktedonobacteraceae	family	0.29	Ktedonobacter	genus	0.29
ERR1456827.70000	-	Bacteria	domain	1.0	"Actinobacteria"	phylum	0.86	Actinobacteria	class	0.86	Actinomycetales	order	0.86	Mycobacteriaceae	family	0.27	Hoyosella	genus	0.26
ERR1456827.70100	-	Bacteria	domain	0.94	"Synergistetes"	phylum	0.09	Synergistia	class	0.09	Synergistales	order	0.09	Synergistaceae	family	0.09	Aminivibrio	genus	0.07
ERR1456827.70200	-	Bacteria	domain	0.91	Firmicutes	phylum	0.32	Clostridia	class	0.19	Clostridiales	order	0.19	Gracilibacteraceae	family	0.08	Gracilibacter	genus	0.08
ERR1456827.70300	-	Bacteria	domain	0.82	"Chloroflexi"	phylum	0.2	Thermomicrobia	class	0.1	Sphaerobacterales	order	0.07	Sphaerobacteraceae	family	0.07	Sphaerobacter	genus	0.06
ERR1456827.70400	-	Bacteria	domain	0.93	Firmicutes	phylum	0.56	Bacilli	class	0.19	Bacillales	order	0.13	Planococcaceae	family	0.13	Psychrobacillus	genus	0.12
ERR1456827.70500	-	Bacteria	domain	1.0	"Actinobacteria"	phylum	0.68	Actinobacteria	class	0.68	Actinomycetales	order	0.67	Micrococcaceae	family	0.16	Renibacterium	genus	0.09
ERR1456827.70600	-	Bacteria	domain	0.99	"Actinobacteria"	phylum	0.74	Actinobacteria	class	0.74	Actinomycetales	order	0.73	Mycobacteriaceae	family	0.12	Hoyosella	genus	0.12
ERR1456827.70700	-	Bacteria	domain	0.93	"Actinobacteria"	phylum	0.59	Actinobacteria	class	0.59	Acidimicrobiales	order	0.36	Iamiaceae	family	0.32	Aquihabitans	genus	0.32
